x,y,t,ordered_id,cluster,cluster1
0.7089049750490095,0.6720051812892165,0,138,1,1
-0.2303243774484777,1.4349064378106575,0,139,1,1
-0.3664242057632405,-1.0302115923469932,0,140,1,1
-0.291470648816643,0.6957119143754338,0,141,1,1
-0.6578363415898019,0.8034853598672709,0,142,1,1
0.6582252690037809,-0.1666699493080967,0,143,1,1
-0.3226583081713468,1.482182482454138,0,144,1,1
0.1047401505881462,0.777544400674302,0,145,1,1
0.1571029362176659,1.5795111645553312,0,146,1,1
0.0430661187946646,1.0128174130939185,0,147,1,1
-0.9946238708513586,0.0811616852539902,0,148,1,1
0.97669083856564,-0.0052471360174273,0,149,1,1
0.8106831513232198,-0.1850894931997975,0,150,1,1
-0.584728277607351,-1.913412548587737,0,151,1,1
-0.4150211744151504,0.1405656000608668,0,152,1,1
0.0400203061449668,-0.3081070651429445,0,153,1,1
0.8038227453213411,-1.369865615589454,0,154,1,1
0.9672617698234464,-1.5237212064522772,0,155,1,1
-0.4849158716918338,-0.2025924867453543,0,156,1,1
0.1287180858495633,-1.840347785815002,0,157,1,1
0.6139373682743583,1.946319556401813,0,158,1,1
-0.2112598920944504,-0.4875162747723056,0,159,1,1
0.4621460716891141,-0.4715632281954738,0,160,1,1
-0.6778619711415703,-1.795494797853253,0,161,1,1
0.2013971356671797,-0.2933106641894456,0,162,1,1
0.7317289166065293,-1.937018250747033,0,163,1,1
0.9670432184071112,-1.879625466668684,0,164,1,1
-0.8412684192439686,-0.6436030673503814,0,165,1,1
-0.1433054505981015,1.2838757909835103,0,166,1,1
-0.5909142809071446,-0.1647156802696141,0,167,1,1
-0.0987270189625304,-1.9406376831760492,0,168,1,1
0.095527145257708,-1.3471198732417005,0,169,1,1
-0.8133465792603585,0.959690887807192,0,170,1,1
-0.4062784490386411,0.953174948578872,0,171,1,1
0.8551684803042949,1.0180916256196535,0,172,1,1
0.1380074628603906,-0.5933224952658591,0,173,1,1
-0.0851760049527761,-0.5908922118440865,0,174,1,1
0.5070519815962291,1.208302668155932,0,175,1,1
0.4837243036840746,-0.4074484580433397,0,176,1,1
-0.9028419343114624,0.9087640202422524,0,177,1,1
0.417394790885492,0.3244920355247203,0,178,1,1
0.6784866956101672,-0.5426332817011632,0,179,1,1
-0.6681242315860922,-1.6799739199794836,0,180,1,1
0.5619958759999146,-1.5354984941065566,0,181,1,1
-0.4269267665417962,1.5582348932356167,0,182,1,1
-0.3870604933408854,-0.1906379599104606,0,183,1,1
0.330522930699366,1.9760181557377412,0,184,1,1
-0.7772156567845685,-0.5444122060259775,0,185,1,1
0.3297448976065886,-1.000182781320269,0,186,1,1
0.7757135853524453,-0.597842720756049,0,187,1,1
0.3926225364708127,-0.6276556121440295,0,188,1,1
-0.1193442466691818,0.5494269265178584,0,189,1,1
-0.1235712312455505,-1.9490497452643756,0,190,1,1
0.5301921904786131,1.0530745490686066,0,191,1,1
0.1312840024517656,-0.3343414992118196,0,192,1,1
-0.8301916736163648,-0.2710432253213923,0,193,1,1
0.1653421757228093,-0.0755399394770535,0,194,1,1
0.6296874057868194,-0.203150204815127,0,195,1,1
-0.32586723310478,-0.0101164037584196,0,196,1,1
0.855153159150779,-0.6163827585699013,0,197,1,1
0.5014340006863358,-0.1866154524388901,0,198,1,1
0.1481276502999289,-0.3813946572761413,0,199,1,1
0.5032879775858368,0.072970871908315,0,200,1,1
-0.8417020785235896,0.493076339424511,0,201,1,1
0.7187781513612228,-1.0358375711299002,0,202,1,1
0.6430082264011159,0.0337485952325775,0,203,1,1
0.8197433192204178,0.3784876768436156,0,204,1,1
-0.74273760498124,-1.9322067416395785,0,205,1,1
-0.8364398258120296,0.0819749546291133,0,206,1,1
-0.7231688544368204,-1.0428270158936774,0,207,1,1
-0.2012425797943997,-0.3818458082214095,0,208,1,1
-0.1513862778380161,1.306120649429532,0,209,1,1
0.1244367574618112,-0.6950576129581512,0,210,1,1
-0.7555129007349899,-0.0671323050035117,0,211,1,1
-0.5972009972372583,-1.9010353853595383,0,212,1,1
0.6232886965680431,-0.7649964873391184,0,213,1,1
-0.0640248518865012,0.5588843723443278,0,214,1,1
0.6158764189672203,-0.739352901762369,0,215,1,1
-0.985147242910774,-1.1768099752728136,0,216,1,1
0.1031854519648109,-0.8373772804413995,0,217,1,1
0.8638642961533562,1.8175132272357728,0,218,1,1
0.1643509182917402,-1.652792710990887,0,219,1,1
-0.5878085451094517,-0.1465689457011416,0,220,1,1
0.4355151245591151,-1.766452385365502,0,221,1,1
-0.2420283006021646,0.1546329651552769,0,222,1,1
0.3367678945189196,-1.4158570520622091,0,223,1,1
-0.9413605542124576,0.5363392209886948,0,224,1,1
0.2718007187027123,-0.9424101500395152,0,225,1,1
-0.935604130124152,0.7636615556890503,0,226,1,1
0.4895613102835319,-0.6114157613250839,0,227,1,1
-0.0541739955230897,-1.983326045569696,0,228,1,1
-0.7564912890538926,-0.8204211639270205,0,229,1,1
0.0852718515770118,-1.6724222437958045,0,230,1,1
-0.8664511135499906,-0.0198414736410765,0,231,1,1
0.3067297427060813,-0.844439725383352,0,232,1,1
0.9921726547356507,0.5599674750485146,0,233,1,1
0.5387946741479246,-0.0002562102744354,0,234,1,1
0.1475482273176489,-1.8558205896165307,0,235,1,1
-0.7947294815784083,-0.7254643977184125,0,236,1,1
0.3996681495458294,-0.0437632370417637,0,237,1,1
0.3223357346558622,0.2888153703372387,0,238,1,1
-0.9018057387544474,-1.5805148242879978,0,239,1,1
0.5845986036891813,0.5998851617075838,0,240,1,1
0.0374331817810102,-0.6252092891069561,0,241,1,1
-0.1482646116001618,-1.268314824185281,0,242,1,1
0.576374347202931,1.2213067531161328,0,243,1,1
-0.1768615535823257,-1.725506452507454,0,244,1,1
-0.0379474489896929,1.7190794133491876,0,245,1,1
-0.6367423146523508,0.8250646405215822,0,246,1,1
-0.3573622009871426,-0.0976359188306053,0,247,1,1
0.6910659931251375,-1.955356460463523,0,248,1,1
-0.6261925021465693,-0.4394987558144079,0,249,1,1
-0.1654178781933117,0.5831936541129825,0,250,1,1
0.9780690147905988,1.4356523921651552,0,251,1,1
-0.5268003765889613,0.471055976437702,0,252,1,1
0.8336646658776579,-0.4091703149968588,0,253,1,1
0.836794935611266,-0.2105624530207857,0,254,1,1
-0.8174073155935964,1.4931813074131384,0,255,1,1
-0.0726945502289679,-0.5945707619728133,0,256,1,1
0.0044326706455741,-1.7393696055127714,0,257,1,1
-0.372662099895745,-0.2293097726003088,0,258,1,1
-0.905320925524526,1.9938365040388304,0,259,1,1
-0.5166287255092044,-0.4809085493087286,0,260,1,1
-0.8089407168892782,-1.2277811332436972,0,261,1,1
-0.5235001885751764,-1.819479453608772,0,262,1,1
0.6155821725803121,-1.3161244695785546,0,263,1,1
0.7899565757720233,-0.7037423825219209,0,264,1,1
-0.9135542158407064,0.2971133418483664,0,265,1,1
-0.396106327474562,0.6623536630251339,0,266,1,1
0.9611643971885752,-1.8287243032191536,0,267,1,1
0.0790096451074706,1.744720412775345,0,268,1,1
0.2526187234197126,-1.0574466205549924,0,269,1,1
-0.9889091831861908,-1.403751969326278,0,270,1,1
-0.0301811131148814,0.1233177362491582,0,271,1,1
0.9766570692447748,0.7103432760171868,0,272,1,1
-0.2496289450344038,-0.7709888425604081,0,273,1,1
-0.8059236827222775,0.6777648749787595,0,274,1,1
-0.0761824768631032,-0.8228245879407048,0,275,1,1
0.9260089319845164,1.6086860806448224,0,276,1,1
-0.3163387728699671,1.522778948684936,0,277,1,1
0.5978454664300263,-1.7152224930359288,0,278,1,1
0.5976926624261238,-1.3983899192158415,0,279,1,1
-0.5835034065221267,0.7922347445888809,0,280,1,1
-0.1132645963975764,-1.9995195940441004,0,281,1,1
0.4312025503086096,1.2872544601068387,0,282,1,1
-0.1789604291721442,-0.5750407501388537,0,283,1,1
-0.6179860892591578,0.9784795790180024,0,284,1,1
0.9349886136128368,-1.8230511725820209,0,285,1,1
0.3015007329525867,-1.1629422824077102,0,286,1,1
0.7309197030457988,-1.7167792816192056,0,287,1,1
-0.9495152844007126,-1.2807048195819228,0,288,1,1
-0.4661883704177305,-0.4623150709008663,0,289,1,1
0.0041422006534856,-0.033792755984185,0,290,1,1
-0.8651027297398965,1.6643654405677024,0,291,1,1
0.9860665221895836,0.5086960799441136,0,292,1,1
-0.5270752076039422,0.8259192559251272,0,293,1,1
-0.2514156353091039,-1.6715572933098266,0,294,1,1
-0.5719761701833075,-0.8528516474663062,0,295,1,1
-0.7891082677890984,1.9669276518123495,0,296,1,1
-0.5350404287915285,0.2416892065767655,0,297,1,1
-0.3987797289935906,1.1512697336020112,0,298,1,1
0.2688845357988783,-1.8700701359743737,0,299,1,1
-0.437530437094183,-1.6636951434669234,0,300,1,1
-0.2754464780468475,-1.563067207593298,0,301,1,1
-0.9881143125529404,-1.938856622644899,0,302,1,1
-0.2685617481452709,1.6879158746293357,0,303,1,1
0.0677719633965892,-0.985458855307527,0,304,1,1
-0.6759683258989382,1.9862765245265577,0,305,1,1
0.19486621672075,0.952519402169437,0,306,1,1
-0.4136950627456413,-0.9975568395356178,0,307,1,1
0.2641009896034558,1.967218542740142,0,308,1,1
-0.9476067894983125,1.4741354301022214,0,309,1,1
0.7751869209355498,-1.3400079783160632,0,310,1,1
-0.9677627391532522,-1.258712354965006,0,311,1,1
-0.7460839379280773,0.7207445658692619,0,312,1,1
0.5543249231412044,-1.6868790176229194,0,313,1,1
-0.9082095355956588,0.3380994495744089,0,314,1,1
0.4219973871910201,-1.7335883014038052,0,315,1,1
0.942092281020258,-1.114809574924518,0,316,1,1
0.7433658662846145,1.7937598133022106,0,317,1,1
0.420323302641397,-0.005713450602542,0,318,1,1
0.9170194860433336,0.294851878055594,0,319,1,1
-0.1403733242268361,-0.9212668885589266,0,320,1,1
0.7457578286436146,-0.2397534193563593,0,321,1,1
-0.2880846640527708,-1.467990375709701,0,322,1,1
0.8595273058076935,0.0664652412123345,0,323,1,1
-0.7024446875157928,-1.7841768288003816,0,324,1,1
0.880058029856547,-1.8070025257453208,0,325,1,1
0.6654323945664253,0.7185909584277899,0,326,1,1
0.6921096763929282,-1.7800735580912366,0,327,1,1
-0.7521539801521113,0.0851353824764413,0,328,1,1
0.1929737966834739,-0.935894023371183,0,329,1,1
-0.9672150382481371,-1.249224227971737,0,330,1,1
0.4423687321012135,0.2932755602185879,0,331,1,1
-0.984524971748192,-0.8141468106011005,0,332,1,1
-0.8303554451095327,-0.1744705010919784,0,333,1,1
-0.5490031790999528,-1.4441046451420236,0,334,1,1
0.7502490677464493,-1.4940572461871091,0,335,1,1
-0.2728473640247733,-1.5738842605800545,0,336,1,1
0.0799198704251169,-1.7137595502646708,0,337,1,1
0.1362064276379568,0.2148548748030609,0,338,1,1
-0.5490732793880801,1.0240219659503147,0,339,1,1
0.1442935359689223,1.1694674887954246,0,340,1,1
0.3219035900592064,1.8313792325575975,0,341,1,1
-0.403509213365341,-1.3264305592364978,0,342,1,1
-0.1627462820399481,-1.4575241844446358,0,343,1,1
-0.0938221509077399,-0.1201808827592443,0,344,1,1
0.8647013230841631,1.4440301026886004,0,345,1,1
0.1749874949590049,1.0682770957052408,0,346,1,1
0.8965047432362825,0.2327124328753296,0,347,1,1
0.1120695075302937,-1.3728669375690528,0,348,1,1
0.0011228416982023,-0.4349497235771116,0,349,1,1
-0.9929355780675032,0.8773831066189994,0,350,1,1
-0.0382219122500757,-0.5063492602305519,0,351,1,1
0.8549099971253036,-1.843522598893352,0,352,1,1
-0.6032686219465617,0.3355358442928051,0,353,1,1
-0.8958177312210023,0.8805383187717974,0,354,1,1
-0.1864422130522629,0.8590859665698267,0,355,1,1
-0.255207038811776,-1.340536645861087,0,356,1,1
0.7143061157424873,-0.6560336423842652,0,357,1,1
-0.9467777688800808,-0.3633108308123209,0,358,1,1
0.8402984595180099,-0.3180743490914968,0,359,1,1
0.3618059979899128,-1.5433660419812891,0,360,1,1
0.8084519881284353,-0.4578738771945807,0,361,1,1
0.2150581416412775,0.0265287461753169,0,362,1,1
0.6239066248722487,0.8422426884654861,0,363,1,1
-0.3289122529214277,0.2777907553764001,0,364,1,1
-0.3008675439448804,-0.3802777584044037,0,365,1,1
-0.2202515393434152,1.710389451018136,0,366,1,1
0.5095941631455665,0.3923342665269524,0,367,1,1
-0.2614176511427044,1.899163534821652,0,368,1,1
-0.5155603870154655,1.4695054254005595,0,369,1,1
0.8753367135811916,0.6945044065004575,0,370,1,1
0.8160221673260801,1.5972539816988225,0,371,1,1
-0.3024053678260179,1.9649587124733048,0,372,1,1
0.2692761405160946,-1.1164909321434222,0,373,1,1
-0.4523155766938485,0.7642260796152165,0,374,1,1
-0.5877697425728619,1.6751171114365158,0,375,1,1
-0.3273209420064111,-1.9303993599341371,0,376,1,1
-0.3458002147689976,1.1979559861303373,0,377,1,1
0.7645522023932325,-1.6423882004359696,0,378,1,1
0.6446076294474508,1.6662171897808538,0,379,1,1
0.4192464571181957,0.4480534936166132,0,380,1,1
0.9186904505177936,-1.351722245733685,0,381,1,1
-0.1549132937838837,-1.8423593297157863,0,382,1,1
-0.5099339228886475,1.3112859351048844,0,383,1,1
-0.7652031256170215,-1.4420322362208422,0,384,1,1
-0.3978932835976003,1.7581654953872876,0,385,1,1
-0.7094725320590924,-1.636538973198999,0,386,1,1
-0.81562780526326,1.351913935172929,0,387,1,1
0.2058643934138464,-0.3058698270779603,0,388,1,1
-0.2716251004871062,1.4909413895604544,0,389,1,1
0.1291406851922871,1.0742969671297304,0,390,1,1
-0.6173285585588868,1.4115291294408046,0,391,1,1
0.3538117193055212,-0.1190316303590366,0,392,1,1
-0.5689891054486804,0.855073266914796,0,393,1,1
-0.4439528125119278,-0.7253296292382778,0,394,1,1
0.4835208442897536,-1.8113069287463288,0,395,1,1
0.1194757912894237,-1.0703995565838045,0,396,1,1
-0.3303271742659615,-1.9945534435789851,0,397,1,1
0.0859775650903871,-0.547887376045944,0,398,1,1
0.3879694057164851,-0.0246846520638648,0,399,1,1
0.824264242955258,-1.922371649480763,0,400,1,1
0.1614264267889078,-1.9690807390942129,0,401,1,1
-0.5346272422142382,0.7458542737292237,0,402,1,1
0.493395261552993,-1.5982566325127223,0,403,1,1
0.555538035109415,-1.7046179750951145,0,404,1,1
-0.599197370074692,-0.0176072987799478,0,405,1,1
0.641148439355772,0.8726372383232421,0,406,1,1
-0.070130290554347,1.908660954531853,0,407,1,1
0.5595333241778904,-0.8184107993412439,0,408,1,1
-0.5250435600234682,-1.5299281040715735,0,409,1,1
-0.3348394605646472,-1.725853663840144,0,410,1,1
0.9073942385833056,-1.1699572136489946,0,411,1,1
0.31563014629961,-1.5997813717831662,0,412,1,1
0.5457556610030836,-1.986462554396292,0,413,1,1
0.3767486864412581,-0.859705231359817,0,414,1,1
-0.5913917643031346,-1.3431724653259494,0,415,1,1
-0.0586225031069147,-1.927000391619477,0,416,1,1
0.6179277454235701,-0.5814720662113766,0,417,1,1
0.3500702538187437,1.3036631479667569,0,418,1,1
-0.987944228693404,-0.7853539388803177,0,419,1,1
-0.8251845146943544,0.8403989459743366,0,420,1,1
-0.3064105595728812,0.914939790607173,0,421,1,1
0.8887310792371803,-1.8977741452159569,0,422,1,1
-0.0176190380508329,1.8471404117361012,0,423,1,1
-0.4596474651393325,-1.4439624280399563,0,424,1,1
-0.2791525610925802,0.8698599572145405,0,425,1,1
-0.5786947448918736,-0.4822274601899248,0,426,1,1
-0.1575998856599747,1.472890170993559,0,427,1,1
-0.5639291209010509,1.9798441136949396,0,428,1,1
0.6915050146058555,-1.2267081305688603,0,429,1,1
-0.0874588019168742,1.2778224721925122,0,430,1,1
-0.4403959631284595,0.0220117903176371,0,431,1,1
0.8657832962829632,1.861724257131974,0,432,1,1
-0.3712972927416065,0.6323559897329853,0,433,1,1
0.8194293240866761,0.3729516065851928,0,434,1,1
-0.913163818059446,-1.0819062095871903,0,435,1,1
0.4142301205353522,0.8748002572432805,0,436,1,1
-0.0322219219307473,-0.84719485175374,0,437,1,1
-0.1115578773440395,1.3830344509631431,0,438,1,1
-0.9273533112960368,1.9090546363934644,0,439,1,1
-0.9186336190172376,-1.9688280740828996,0,440,1,1
-0.3344927658761181,1.81853232757385,0,441,1,1
0.8942390798148665,-0.5661588273434717,0,442,1,1
0.2353199542293822,-0.0467372819587614,0,443,1,1
-0.2622503166381462,1.6963420547921162,0,444,1,1
0.223954078109811,1.1038307548208048,0,445,1,1
-0.587736927429545,-1.0271100475592665,0,446,1,1
-0.6698671143439252,-1.6125892478179802,0,447,1,1
-0.2763654689372832,1.3649049109796292,0,448,1,1
0.7267067030808634,0.9882405298929328,0,449,1,1
0.0188034547004476,1.4333576927063132,0,450,1,1
-0.4061969678862889,-0.463834686440093,0,451,1,1
0.9005032501383015,-0.0315451574678862,0,452,1,1
0.6319321793341197,-0.1399254881072185,0,453,1,1
-0.3540521143951476,-0.7411133177947966,0,454,1,1
0.9441964904559847,-0.657310487978001,0,455,1,1
0.9747021956607816,0.8745970367395333,0,456,1,1
-0.1826797325084439,1.0122845069092108,0,457,1,1
0.3118462057769495,1.4554159460385263,0,458,1,1
-0.1886936030975439,1.3796081523024042,0,459,1,1
-0.4853037885188578,1.0157508420984875,0,460,1,1
-0.8346946480002635,-0.6688887285230436,0,461,1,1
-0.4727793077643361,0.8401853512924067,0,462,1,1
-0.4570402929805095,1.8904979684331704,0,463,1,1
-0.202721840633721,1.6649596594888934,0,464,1,1
-0.6302279379493827,1.8859509055586203,0,465,1,1
0.9076368066289529,-1.8551699202251657,0,466,1,1
-0.7942402292376849,0.4463965476299019,0,467,1,1
0.2504170662776031,-1.138628396105093,0,468,1,1
-0.1166052239075587,-1.013761062403979,0,469,1,1
-0.1529639020468141,1.3762436325423026,0,470,1,1
-0.256016434151441,1.0007667191668834,0,471,1,1
0.7366294203448918,-0.6847903242495201,0,472,1,1
-0.4390460387063806,0.079661454600532,0,473,1,1
-0.9588476852127534,-1.2466804917569865,0,474,1,1
0.8361940319182133,-1.9846911847995576,0,475,1,1
0.7289605551472109,1.5998324279167786,0,476,1,1
-0.4461964199079942,0.8385692775712204,0,477,1,1
0.0469750966500368,0.115273788001688,0,478,1,1
-0.7818236054713659,-1.7836045497775102,0,479,1,1
-0.8131458624778485,-0.3166392903107571,0,480,1,1
0.6749322168674181,-0.4798323959026596,0,481,1,1
-0.1794685648615339,-1.3138120139601468,0,482,1,1
0.3234330804046141,-1.3752468847921555,0,483,1,1
0.8864011169543056,-1.3072888110916656,0,484,1,1
-0.5097388168770756,0.3873423830998401,0,485,1,1
-0.9736803374182772,-1.5011841926395335,0,486,1,1
-0.9517031884324552,-1.0458029733464156,0,487,1,1
0.4187713848063441,1.7850887240158566,0,488,1,1
0.8491037695869563,-1.122152862191896,0,489,1,1
-0.065339453974258,1.0554263859939423,0,490,1,1
-0.2497817038049625,0.392160038194135,0,491,1,1
0.0857208493548085,-0.3473727622121894,0,492,1,1
0.7178336751628815,0.3811435739907418,0,493,1,1
0.3043077475858831,-1.4655198803133676,0,494,1,1
-0.5340402066357874,-0.0632484482876161,0,495,1,1
0.5491604090411473,1.8885340156349413,0,496,1,1
-0.73077300532706,-0.2891167395665515,0,497,1,1
-0.6688800585425743,-1.028475022316341,0,498,1,1
0.2253645656179792,1.7100275224910615,0,499,1,1
-0.5224331877147377,0.4430972798652459,0,500,1,1
0.4095570951110612,0.9114289777816458,0,501,1,1
-0.3009629452160867,0.1736184982763142,0,502,1,1
-0.4451520799852293,-1.955191959892236,0,503,1,1
0.9978368119455951,1.0228004416738794,0,504,1,1
-0.9187677508830808,1.9147887036878937,0,505,1,1
0.2916450433662243,0.8647504299880513,0,506,1,1
-0.9226008299755112,1.235029482155095,0,507,1,1
0.5204205158380082,1.4063466782448089,0,508,1,1
-0.5398200850034183,1.996805050338504,0,509,1,1
-0.820336265855272,-0.845546004119158,0,510,1,1
0.2968994238180955,-0.2024632307247262,0,511,1,1
0.4652024345858567,0.1713043599954242,0,512,1,1
0.3561906298376878,-1.3901772227823588,0,513,1,1
-0.8961981057315855,-0.0760959976712634,0,514,1,1
-0.4113861088916877,-0.8920764528287384,0,515,1,1
-0.0978233075602499,1.347729402142858,0,516,1,1
-0.425793420549007,-0.6117456091086595,0,517,1,1
0.6210269125407417,-1.6732613515479056,0,518,1,1
-0.7377697896946063,-1.9596583243173609,0,519,1,1
0.2243587233811836,1.442173950175536,0,520,1,1
